date,ticker,close_price
2025-05-23,AAPL,181.68
2025-05-24,AAPL,179.22
2025-05-25,AAPL,179.94
2025-05-26,AAPL,179.7
2025-05-27,AAPL,179.1
2025-05-28,AAPL,179.88
2025-05-29,AAPL,183.43
2025-05-30,AAPL,182.88
2025-05-31,AAPL,186.39
2025-06-01,AAPL,188.26
2025-06-02,AAPL,186.37
2025-06-03,AAPL,183.93
2025-06-04,AAPL,180.31
2025-06-05,AAPL,181.02
2025-06-06,AAPL,178.03
2025-06-07,AAPL,175.12
2025-06-08,AAPL,177.68
2025-06-09,AAPL,177.48
2025-06-10,AAPL,174.87
2025-06-11,AAPL,172.99
2025-06-12,AAPL,175.64
2025-06-13,AAPL,174.2
2025-06-14,AAPL,173.5
2025-06-15,AAPL,172.98
2025-06-16,AAPL,171.82
2025-06-17,AAPL,169.21
2025-06-18,AAPL,167.13
2025-06-19,AAPL,165.9
2025-06-20,AAPL,165.49
2025-06-21,AAPL,162.64
2025-06-22,AAPL,160.96
2025-06-23,AAPL,163.56
2025-06-24,AAPL,164.9
2025-06-25,AAPL,166.75
2025-06-26,AAPL,165.95
2025-06-27,AAPL,168.47
2025-06-28,AAPL,169.68
2025-06-29,AAPL,171.05
2025-06-30,AAPL,173.11
2025-07-01,AAPL,171.84
2025-07-02,AAPL,174.66
2025-07-03,AAPL,176.98
2025-07-04,AAPL,175.38
2025-07-05,AAPL,174.4
2025-07-06,AAPL,173.49
2025-07-07,AAPL,172.15
2025-07-08,AAPL,172.26
2025-07-09,AAPL,169.17
2025-07-10,AAPL,172.08
2025-07-11,AAPL,170.33
2025-07-12,AAPL,170.82
2025-07-13,AAPL,170.13
2025-07-14,AAPL,167.88
2025-07-15,AAPL,167.4
2025-07-16,AAPL,169.3
2025-07-17,AAPL,170.74
2025-07-18,AAPL,167.48
2025-07-19,AAPL,167.34
2025-07-20,AAPL,164.59
2025-07-21,AAPL,165.88
2025-07-22,AAPL,163.58
2025-07-23,AAPL,166.2
2025-07-24,AAPL,168.12
2025-07-25,AAPL,165.8
2025-07-26,AAPL,165.75
2025-07-27,AAPL,165.97
2025-07-28,AAPL,167.4
2025-07-29,AAPL,168.72
2025-07-30,AAPL,171.04
2025-07-31,AAPL,173.31
2025-08-01,AAPL,174.55
2025-08-02,AAPL,171.91
2025-08-03,AAPL,169.78
2025-08-04,AAPL,170.01
2025-08-05,AAPL,170.78
2025-08-06,AAPL,169.97
2025-08-07,AAPL,168.74
2025-08-08,AAPL,171.85
2025-08-09,AAPL,174.73
2025-08-10,AAPL,172.76
2025-08-11,AAPL,174.63
2025-08-12,AAPL,176.37
2025-08-13,AAPL,174.47
2025-08-14,AAPL,175.04
2025-08-15,AAPL,174.84
2025-08-16,AAPL,172.32
2025-08-17,AAPL,171.64
2025-08-18,AAPL,172.56
2025-08-19,AAPL,173.29
2025-08-20,AAPL,174.88
2025-08-21,AAPL,177.54
2025-08-22,AAPL,178.01
2025-08-23,AAPL,175.6
2025-08-24,AAPL,174.15
2025-08-25,AAPL,174.73
2025-08-26,AAPL,174.54
2025-08-27,AAPL,178.01
2025-08-28,AAPL,181.56
2025-08-29,AAPL,183.4
2025-08-30,AAPL,179.78
2025-08-31,AAPL,181.23
2025-09-01,AAPL,182.58
2025-09-02,AAPL,180.18
2025-09-03,AAPL,181.99
2025-09-04,AAPL,180.91
2025-09-05,AAPL,179.97
2025-09-06,AAPL,180.8
2025-09-07,AAPL,184.39
2025-09-08,AAPL,186.63
2025-09-09,AAPL,189.57
2025-09-10,AAPL,190.0
2025-09-11,AAPL,186.78
2025-09-12,AAPL,186.29
2025-09-13,AAPL,188.05
2025-09-14,AAPL,189.52
2025-09-15,AAPL,186.27
2025-09-16,AAPL,185.53
2025-09-17,AAPL,186.51
2025-09-18,AAPL,187.87
2025-09-19,AAPL,189.81
2025-09-20,AAPL,188.46
2025-09-21,AAPL,190.58
2025-09-22,AAPL,190.63
2025-09-23,AAPL,194.05
2025-09-24,AAPL,190.82
2025-09-25,AAPL,192.39
2025-09-26,AAPL,193.67
2023-01-01,AMZN,192.59
2023-01-02,AMZN,195.61
2023-01-03,AMZN,196.52
2023-01-04,AMZN,195.6
2023-01-05,AMZN,196.76
2023-01-06,AMZN,193.21
2023-01-07,AMZN,196.72
2023-01-08,AMZN,199.48
2023-01-09,AMZN,200.97
2023-01-10,AMZN,203.12
2023-01-11,AMZN,204.46
2023-01-12,AMZN,207.34
2023-01-13,AMZN,211.28
2023-01-14,AMZN,208.83
2023-01-15,AMZN,207.19
2023-01-16,AMZN,205.75
2023-01-17,AMZN,206.39
2023-01-18,AMZN,203.03
2023-01-19,AMZN,202.79
2023-01-20,AMZN,201.49
2023-01-21,AMZN,201.91
2023-01-22,AMZN,199.5
2023-01-23,AMZN,197.82
2023-01-24,AMZN,194.67
2023-01-25,AMZN,192.73
2023-01-26,AMZN,193.51
2023-01-27,AMZN,196.43
2023-01-28,AMZN,198.73
2023-01-29,AMZN,196.36
2023-01-30,AMZN,194.42
2023-01-31,AMZN,192.18
2023-02-01,AMZN,195.72
2023-02-02,AMZN,196.33
2023-02-03,AMZN,198.43
2023-02-04,AMZN,197.58
2023-02-05,AMZN,200.79
2023-02-06,AMZN,203.27
2023-02-07,AMZN,205.42
2023-02-08,AMZN,207.34
2023-02-09,AMZN,206.19
2023-02-10,AMZN,208.47
2023-02-11,AMZN,206.0
2023-02-12,AMZN,202.06
2023-02-13,AMZN,203.11
2023-02-14,AMZN,203.33
2023-02-15,AMZN,201.56
2023-02-16,AMZN,201.01
2023-02-17,AMZN,202.97
2023-02-18,AMZN,201.59
2023-02-19,AMZN,202.22
2023-02-20,AMZN,202.89
2023-02-21,AMZN,204.73
2023-02-22,AMZN,208.58
2023-02-23,AMZN,207.26
2023-02-24,AMZN,209.64
2023-02-25,AMZN,209.89
2023-02-26,AMZN,213.06
2023-02-27,AMZN,210.05
2023-02-28,AMZN,208.49
2023-03-01,AMZN,208.45
2023-03-02,AMZN,211.34
2023-03-03,AMZN,208.22
2023-03-04,AMZN,207.4
2023-03-05,AMZN,209.17
2023-03-06,AMZN,211.24
2023-03-07,AMZN,207.53
2023-03-08,AMZN,207.7
2023-03-09,AMZN,204.58
2023-03-10,AMZN,208.66
2023-03-11,AMZN,211.94
2023-03-12,AMZN,212.22
2023-03-13,AMZN,211.88
2023-03-14,AMZN,208.45
2023-03-15,AMZN,208.81
2023-03-16,AMZN,207.59
2023-03-17,AMZN,208.31
2023-03-18,AMZN,212.38
2023-03-19,AMZN,214.6
2023-03-20,AMZN,214.06
2023-03-21,AMZN,218.1
2023-03-22,AMZN,214.3
2023-03-23,AMZN,217.51
2023-03-24,AMZN,214.95
2023-03-25,AMZN,216.45
2023-03-26,AMZN,215.08
2023-03-27,AMZN,215.65
2023-03-28,AMZN,212.83
2023-03-29,AMZN,215.64
2023-03-30,AMZN,212.56
2023-03-31,AMZN,215.25
2023-04-01,AMZN,213.76
2023-04-02,AMZN,211.37
2023-04-03,AMZN,207.82
2023-04-04,AMZN,207.66
2023-04-05,AMZN,204.15
2023-04-06,AMZN,205.89
2023-04-07,AMZN,207.57
2023-04-08,AMZN,206.48
2023-04-09,AMZN,208.23
2023-04-10,AMZN,209.37
2023-04-11,AMZN,207.95
2023-04-12,AMZN,205.33
2023-04-13,AMZN,202.41
2023-04-14,AMZN,200.92
2023-04-15,AMZN,201.76
2023-04-16,AMZN,198.85
2023-04-17,AMZN,195.86
2023-04-18,AMZN,199.43
2023-04-19,AMZN,202.42
2023-04-20,AMZN,200.54
2023-04-21,AMZN,200.36
2023-04-22,AMZN,199.63
2023-04-23,AMZN,200.71
2023-04-24,AMZN,199.57
2023-04-25,AMZN,202.33
2023-04-26,AMZN,198.9
2023-04-27,AMZN,198.81
2023-04-28,AMZN,197.92
2023-04-29,AMZN,196.7
2023-04-30,AMZN,196.47
2023-05-01,AMZN,195.8
2023-05-02,AMZN,199.17
2023-05-03,AMZN,197.33
2023-05-04,AMZN,193.86
2023-05-05,AMZN,192.23
2023-05-06,AMZN,189.68
2023-05-07,AMZN,193.44
2023-05-08,AMZN,194.26
2023-05-09,AMZN,194.19
2023-05-10,AMZN,192.56
2023-05-11,AMZN,195.13
2023-05-12,AMZN,193.68
2023-05-13,AMZN,195.43
2023-05-14,AMZN,192.96
2023-05-15,AMZN,189.63
2023-05-16,AMZN,188.95
2023-05-17,AMZN,186.17
2023-05-18,AMZN,188.79
2023-05-19,AMZN,186.85
2023-05-20,AMZN,188.27
2023-05-21,AMZN,190.54
2023-05-22,AMZN,187.42
2023-05-23,AMZN,183.89
2023-05-24,AMZN,187.13
2023-05-25,AMZN,189.77
2023-05-26,AMZN,191.65
2023-05-27,AMZN,193.91
2023-05-28,AMZN,194.23
2023-05-29,AMZN,195.28
2023-05-30,AMZN,196.14
2023-05-31,AMZN,197.81
2023-06-01,AMZN,194.82
2023-06-02,AMZN,192.25
2023-06-03,AMZN,193.36
2023-06-04,AMZN,190.23
2023-06-05,AMZN,191.44
2023-06-06,AMZN,189.02
2023-06-07,AMZN,186.03
2023-06-08,AMZN,185.25
2023-06-09,AMZN,188.72
2023-06-10,AMZN,188.26
2023-06-11,AMZN,184.79
2023-06-12,AMZN,181.29
2023-06-13,AMZN,178.61
2023-06-14,AMZN,177.28
2023-06-15,AMZN,176.18
2023-06-16,AMZN,177.86
2023-06-17,AMZN,179.65
2023-06-18,AMZN,177.77
2023-06-19,AMZN,178.51
2023-06-20,AMZN,176.43
2023-06-21,AMZN,177.04
2023-06-22,AMZN,178.92
2023-06-23,AMZN,177.07
2023-06-24,AMZN,175.02
2023-06-25,AMZN,173.51
2023-06-26,AMZN,170.67
2023-06-27,AMZN,168.22
2023-06-28,AMZN,167.14
2023-06-29,AMZN,166.62
2023-06-30,AMZN,163.92
2023-07-01,AMZN,164.87
2023-07-02,AMZN,161.93
2023-07-03,AMZN,158.77
2023-07-04,AMZN,156.5
2023-07-05,AMZN,156.03
2023-07-06,AMZN,156.4
2023-07-07,AMZN,156.67
2023-07-08,AMZN,159.1
2023-07-09,AMZN,156.94
2023-07-10,AMZN,156.57
2023-07-11,AMZN,155.38
2023-07-12,AMZN,155.67
2023-07-13,AMZN,154.58
2023-07-14,AMZN,157.27
2023-07-15,AMZN,158.53
2023-07-16,AMZN,155.72
2023-07-17,AMZN,154.83
2023-07-18,AMZN,157.25
2023-07-19,AMZN,155.55
2023-07-20,AMZN,153.86
2023-07-21,AMZN,155.63
2023-07-22,AMZN,158.39
2023-07-23,AMZN,155.6
2023-07-24,AMZN,157.1
2023-07-25,AMZN,159.38
2023-07-26,AMZN,162.02
2023-07-27,AMZN,164.24
2023-07-28,AMZN,167.06
2023-07-29,AMZN,170.23
2023-07-30,AMZN,172.66
2023-07-31,AMZN,169.78
2023-08-01,AMZN,170.32
2023-08-02,AMZN,170.12
2023-08-03,AMZN,168.6
2023-08-04,AMZN,169.73
2023-08-05,AMZN,170.08
2023-08-06,AMZN,167.21
2023-08-07,AMZN,167.23
2023-08-08,AMZN,169.36
2023-08-09,AMZN,169.95
2023-08-10,AMZN,167.36
2023-08-11,AMZN,166.53
2023-08-12,AMZN,163.89
2023-08-13,AMZN,161.32
2023-08-14,AMZN,159.97
2023-08-15,AMZN,159.8
2023-08-16,AMZN,159.21
2023-08-17,AMZN,162.37
2023-08-18,AMZN,164.44
2023-08-19,AMZN,167.44
2023-08-20,AMZN,167.65
2023-08-21,AMZN,169.08
2023-08-22,AMZN,169.12
2023-08-23,AMZN,168.01
2023-08-24,AMZN,169.81
2023-08-25,AMZN,166.44
2023-08-26,AMZN,164.98
2023-08-27,AMZN,161.92
2023-08-28,AMZN,162.28
2023-08-29,AMZN,160.85
2023-08-30,AMZN,160.94
2023-08-31,AMZN,162.49
2023-09-01,AMZN,163.4
2023-09-02,AMZN,163.07
2023-09-03,AMZN,163.94
2023-09-04,AMZN,162.88
2023-09-05,AMZN,159.71
2023-09-06,AMZN,158.49
2023-09-07,AMZN,157.43
2023-09-08,AMZN,159.65
2023-09-09,AMZN,161.94
2023-09-10,AMZN,159.68
2023-09-11,AMZN,160.79
2023-09-12,AMZN,160.6
2023-09-13,AMZN,160.0
2023-09-14,AMZN,159.53
2023-09-15,AMZN,156.86
2023-09-16,AMZN,157.37
2023-09-17,AMZN,158.09
2023-09-18,AMZN,159.98
2023-09-19,AMZN,160.77
2023-09-20,AMZN,163.24
2023-09-21,AMZN,163.33
2023-09-22,AMZN,163.51
2023-09-23,AMZN,166.1
2023-09-24,AMZN,164.93
2023-09-25,AMZN,163.21
2023-09-26,AMZN,159.95
2023-09-27,AMZN,159.3
2023-09-28,AMZN,161.32
2023-09-29,AMZN,163.61
2023-09-30,AMZN,164.78
2023-10-01,AMZN,162.37
2023-10-02,AMZN,160.81
2023-10-03,AMZN,161.84
2023-10-04,AMZN,160.24
2023-10-05,AMZN,159.38
2023-10-06,AMZN,156.58
2023-10-07,AMZN,155.78
2023-10-08,AMZN,155.15
2023-10-09,AMZN,153.86
2023-10-10,AMZN,151.82
2023-10-11,AMZN,152.26
2023-10-12,AMZN,150.21
2023-10-13,AMZN,147.85
2023-10-14,AMZN,147.31
2023-10-15,AMZN,144.5
2023-10-16,AMZN,145.59
2023-10-17,AMZN,143.04
2023-10-18,AMZN,142.9
2023-10-19,AMZN,141.93
2023-10-20,AMZN,141.27
2023-10-21,AMZN,143.19
2023-10-22,AMZN,144.8
2023-10-23,AMZN,146.96
2023-10-24,AMZN,148.82
2023-10-25,AMZN,146.04
2023-10-26,AMZN,145.26
2023-10-27,AMZN,146.38
2023-10-28,AMZN,144.24
2023-10-29,AMZN,144.53
2023-10-30,AMZN,144.0
2023-10-31,AMZN,141.68
2023-11-01,AMZN,141.55
2023-11-02,AMZN,141.32
2023-11-03,AMZN,142.89
2023-11-04,AMZN,145.26
2023-11-05,AMZN,144.23
2023-11-06,AMZN,146.78
2023-11-07,AMZN,146.72
2023-11-08,AMZN,149.62
2023-11-09,AMZN,148.74
2023-11-10,AMZN,151.47
2023-11-11,AMZN,154.03
2023-11-12,AMZN,154.36
2023-11-13,AMZN,152.96
2023-11-14,AMZN,151.61
2023-11-15,AMZN,151.1
2023-11-16,AMZN,152.15
2023-11-17,AMZN,154.11
2023-11-18,AMZN,153.33
2023-11-19,AMZN,151.26
2023-11-20,AMZN,148.77
2023-11-21,AMZN,145.98
2023-11-22,AMZN,144.04
2023-11-23,AMZN,146.14
2023-11-24,AMZN,148.94
2023-11-25,AMZN,149.01
2023-11-26,AMZN,146.13
2023-11-27,AMZN,147.06
2023-11-28,AMZN,145.69
2023-11-29,AMZN,144.14
2023-11-30,AMZN,146.32
2023-12-01,AMZN,146.43
2023-12-02,AMZN,147.83
2023-12-03,AMZN,149.29
2023-12-04,AMZN,148.77
2023-12-05,AMZN,148.94
2023-12-06,AMZN,149.5
2023-12-07,AMZN,149.86
2023-12-08,AMZN,148.36
2023-12-09,AMZN,148.75
2023-12-10,AMZN,146.26
2023-12-11,AMZN,144.97
2023-12-12,AMZN,145.25
2023-12-13,AMZN,144.76
2023-12-14,AMZN,146.78
2023-12-15,AMZN,148.87
2023-12-16,AMZN,145.96
2023-12-17,AMZN,144.98
2023-12-18,AMZN,142.96
2023-12-19,AMZN,145.7
2023-12-20,AMZN,144.0
2023-12-21,AMZN,141.8
2023-12-22,AMZN,144.08
2023-12-23,AMZN,142.19
2023-12-24,AMZN,142.61
2023-12-25,AMZN,145.09
2023-12-26,AMZN,147.08
2023-12-27,AMZN,147.63
2023-12-28,AMZN,146.79
2023-12-29,AMZN,149.56
2023-12-30,AMZN,148.86
2023-12-31,AMZN,146.29
2024-01-01,AMZN,145.41
2024-01-02,AMZN,147.33
2024-01-03,AMZN,149.64
2024-01-04,AMZN,147.43
2024-01-05,AMZN,149.73
2024-01-06,AMZN,147.22
2024-01-07,AMZN,144.84
2024-01-08,AMZN,144.43
2024-01-09,AMZN,142.81
2024-01-10,AMZN,145.66
2024-01-11,AMZN,146.69
2024-01-12,AMZN,148.32
2024-01-13,AMZN,146.79
2024-01-14,AMZN,149.54
2024-01-15,AMZN,149.66
2024-01-16,AMZN,149.54
2024-01-17,AMZN,150.66
2024-01-18,AMZN,150.77
2024-01-19,AMZN,149.32
2024-01-20,AMZN,148.87
2024-01-21,AMZN,151.46
2024-01-22,AMZN,153.61
2024-01-23,AMZN,153.01
2024-01-24,AMZN,150.93
2024-01-25,AMZN,149.4
2024-01-26,AMZN,146.53
2024-01-27,AMZN,146.78
2024-01-28,AMZN,146.28
2024-01-29,AMZN,145.91
2024-01-30,AMZN,145.9
2024-01-31,AMZN,147.34
2024-02-01,AMZN,146.41
2024-02-02,AMZN,145.38
2024-02-03,AMZN,144.96
2024-02-04,AMZN,143.48
2024-02-05,AMZN,145.91
2024-02-06,AMZN,143.58
2024-02-07,AMZN,145.02
2024-02-08,AMZN,144.15
2024-02-09,AMZN,146.3
2024-02-10,AMZN,143.72
2024-02-11,AMZN,141.23
2024-02-12,AMZN,142.3
2024-02-13,AMZN,144.54
2024-02-14,AMZN,141.97
2024-02-15,AMZN,144.07
2024-02-16,AMZN,145.68
2024-02-17,AMZN,146.82
2024-02-18,AMZN,149.61
2024-02-19,AMZN,148.43
2024-02-20,AMZN,151.1
2024-02-21,AMZN,150.71
2024-02-22,AMZN,148.12
2024-02-23,AMZN,148.97
2024-02-24,AMZN,146.75
2024-02-25,AMZN,149.11
2024-02-26,AMZN,148.71
2024-02-27,AMZN,151.1
2024-02-28,AMZN,152.18
2024-02-29,AMZN,155.22
2024-03-01,AMZN,157.53
2024-03-02,AMZN,155.95
2024-03-03,AMZN,158.73
2024-03-04,AMZN,158.82
2024-03-05,AMZN,156.04
2024-03-06,AMZN,156.97
2024-03-07,AMZN,158.93
2024-03-08,AMZN,157.14
2024-03-09,AMZN,155.92
2024-03-10,AMZN,153.92
2024-03-11,AMZN,153.92
2024-03-12,AMZN,152.96
2024-03-13,AMZN,153.73
2024-03-14,AMZN,151.93
2024-03-15,AMZN,149.8
2024-03-16,AMZN,148.41
2024-03-17,AMZN,150.02
2024-03-18,AMZN,147.24
2024-03-19,AMZN,147.89
2024-03-20,AMZN,150.22
2024-03-21,AMZN,148.45
2024-03-22,AMZN,150.98
2024-03-23,AMZN,153.12
2024-03-24,AMZN,154.22
2024-03-25,AMZN,151.92
2024-03-26,AMZN,149.65
2024-03-27,AMZN,152.53
2024-03-28,AMZN,154.01
2024-03-29,AMZN,155.05
2024-03-30,AMZN,156.9
2024-03-31,AMZN,154.42
2024-04-01,AMZN,151.53
2024-04-02,AMZN,148.92
2024-04-03,AMZN,146.27
2024-04-04,AMZN,147.61
2024-04-05,AMZN,146.58
2024-04-06,AMZN,144.85
2024-04-07,AMZN,146.47
2024-04-08,AMZN,146.56
2024-04-09,AMZN,146.5
2024-04-10,AMZN,147.82
2024-04-11,AMZN,148.51
2024-04-12,AMZN,146.64
2024-04-13,AMZN,148.18
2024-04-14,AMZN,147.0
2024-04-15,AMZN,146.28
2024-04-16,AMZN,149.14
2024-04-17,AMZN,146.98
2024-04-18,AMZN,147.91
2024-04-19,AMZN,148.54
2024-04-20,AMZN,146.03
2024-04-21,AMZN,143.87
2024-04-22,AMZN,144.94
2024-04-23,AMZN,144.04
2024-04-24,AMZN,142.77
2024-04-25,AMZN,142.43
2024-04-26,AMZN,141.06
2024-04-27,AMZN,138.97
2024-04-28,AMZN,139.06
2024-04-29,AMZN,137.26
2024-04-30,AMZN,137.1
2024-05-01,AMZN,137.27
2024-05-02,AMZN,138.81
2024-05-03,AMZN,141.39
2024-05-04,AMZN,140.19
2024-05-05,AMZN,140.81
2024-05-06,AMZN,139.84
2024-05-07,AMZN,139.18
2024-05-08,AMZN,137.68
2024-05-09,AMZN,137.37
2024-05-10,AMZN,137.77
2024-05-11,AMZN,137.41
2024-05-12,AMZN,139.03
2024-05-13,AMZN,136.86
2024-05-14,AMZN,134.48
2024-05-15,AMZN,133.6
2024-05-16,AMZN,132.24
2024-05-17,AMZN,132.16
2024-05-18,AMZN,129.91
2024-05-19,AMZN,132.08
2024-05-20,AMZN,129.47
2024-05-21,AMZN,128.47
2024-05-22,AMZN,130.2
2024-05-23,AMZN,130.51
2024-05-24,AMZN,129.16
2024-05-25,AMZN,131.06
2024-05-26,AMZN,131.45
2024-05-27,AMZN,131.96
2024-05-28,AMZN,130.1
2024-05-29,AMZN,128.71
2024-05-30,AMZN,130.35
2024-05-31,AMZN,128.14
2024-06-01,AMZN,126.39
2024-06-02,AMZN,126.84
2024-06-03,AMZN,127.66
2024-06-04,AMZN,126.59
2024-06-05,AMZN,125.53
2024-06-06,AMZN,123.75
2024-06-07,AMZN,125.03
2024-06-08,AMZN,126.68
2024-06-09,AMZN,126.87
2024-06-10,AMZN,124.95
2024-06-11,AMZN,126.36
2024-06-12,AMZN,128.87
2024-06-13,AMZN,128.6
2024-06-14,AMZN,128.36
2024-06-15,AMZN,127.04
2024-06-16,AMZN,128.76
2024-06-17,AMZN,126.6
2024-06-18,AMZN,126.48
2024-06-19,AMZN,125.53
2024-06-20,AMZN,126.04
2024-06-21,AMZN,128.09
2024-06-22,AMZN,129.19
2024-06-23,AMZN,127.66
2024-06-24,AMZN,128.05
2024-06-25,AMZN,129.84
2024-06-26,AMZN,132.14
2024-06-27,AMZN,132.99
2024-06-28,AMZN,133.85
2024-06-29,AMZN,134.34
2024-06-30,AMZN,134.61
2024-07-01,AMZN,132.71
2024-07-02,AMZN,133.69
2024-07-03,AMZN,134.58
2024-07-04,AMZN,136.55
2024-07-05,AMZN,138.84
2024-07-06,AMZN,138.48
2024-07-07,AMZN,137.72
2024-07-08,AMZN,135.11
2024-07-09,AMZN,133.56
2024-07-10,AMZN,135.16
2024-07-11,AMZN,135.66
2024-07-12,AMZN,133.99
2024-07-13,AMZN,134.51
2024-07-14,AMZN,133.72
2024-07-15,AMZN,135.78
2024-07-16,AMZN,134.45
2024-07-17,AMZN,132.0
2024-07-18,AMZN,131.38
2024-07-19,AMZN,131.94
2024-07-20,AMZN,130.34
2024-07-21,AMZN,130.61
2024-07-22,AMZN,128.26
2024-07-23,AMZN,127.6
2024-07-24,AMZN,125.14
2024-07-25,AMZN,125.58
2024-07-26,AMZN,124.33
2024-07-27,AMZN,125.28
2024-07-28,AMZN,123.94
2024-07-29,AMZN,123.66
2024-07-30,AMZN,123.3
2024-07-31,AMZN,125.17
2024-08-01,AMZN,126.4
2024-08-02,AMZN,125.63
2024-08-03,AMZN,124.08
2024-08-04,AMZN,126.15
2024-08-05,AMZN,125.4
2024-08-06,AMZN,127.3
2024-08-07,AMZN,125.9
2024-08-08,AMZN,125.26
2024-08-09,AMZN,124.34
2024-08-10,AMZN,123.46
2024-08-11,AMZN,124.86
2024-08-12,AMZN,122.66
2024-08-13,AMZN,124.92
2024-08-14,AMZN,122.75
2024-08-15,AMZN,120.36
2024-08-16,AMZN,119.7
2024-08-17,AMZN,120.49
2024-08-18,AMZN,120.93
2024-08-19,AMZN,122.68
2024-08-20,AMZN,123.13
2024-08-21,AMZN,123.44
2024-08-22,AMZN,124.44
2024-08-23,AMZN,123.8
2024-08-24,AMZN,122.39
2024-08-25,AMZN,122.14
2024-08-26,AMZN,119.95
2024-08-27,AMZN,119.08
2024-08-28,AMZN,117.05
2024-08-29,AMZN,115.13
2024-08-30,AMZN,116.94
2024-08-31,AMZN,118.09
2024-09-01,AMZN,115.79
2024-09-02,AMZN,117.3
2024-09-03,AMZN,115.64
2024-09-04,AMZN,116.78
2024-09-05,AMZN,117.34
2024-09-06,AMZN,115.31
2024-09-07,AMZN,115.64
2024-09-08,AMZN,116.44
2024-09-09,AMZN,114.47
2024-09-10,AMZN,115.9
2024-09-11,AMZN,115.09
2024-09-12,AMZN,116.53
2024-09-13,AMZN,117.2
2024-09-14,AMZN,115.88
2024-09-15,AMZN,115.82
2024-09-16,AMZN,114.14
2024-09-17,AMZN,112.87
2024-09-18,AMZN,110.67
2024-09-19,AMZN,109.05
2024-09-20,AMZN,109.14
2024-09-21,AMZN,108.92
2024-09-22,AMZN,106.94
2024-09-23,AMZN,108.6
2024-09-24,AMZN,107.18
2024-09-25,AMZN,108.48
2024-09-26,AMZN,108.3
2024-09-27,AMZN,108.62
2024-09-28,AMZN,107.41
2024-09-29,AMZN,108.32
2024-09-30,AMZN,107.59
2024-10-01,AMZN,107.58
2024-10-02,AMZN,107.29
2024-10-03,AMZN,106.37
2024-10-04,AMZN,108.15
2024-10-05,AMZN,106.52
2024-10-06,AMZN,107.25
2024-10-07,AMZN,108.92
2024-10-08,AMZN,107.69
2024-10-09,AMZN,109.36
2024-10-10,AMZN,108.88
2024-10-11,AMZN,108.52
2024-10-12,AMZN,109.65
2024-10-13,AMZN,110.1
2024-10-14,AMZN,111.72
2024-10-15,AMZN,113.11
2024-10-16,AMZN,111.42
2024-10-17,AMZN,111.35
2024-10-18,AMZN,112.18
2024-10-19,AMZN,112.64
2024-10-20,AMZN,113.69
2024-10-21,AMZN,115.54
2024-10-22,AMZN,116.49
2024-10-23,AMZN,115.12
2024-10-24,AMZN,115.35
2024-10-25,AMZN,117.61
2024-10-26,AMZN,115.57
2024-10-27,AMZN,113.47
2024-10-28,AMZN,111.47
2024-10-29,AMZN,111.31
2024-10-30,AMZN,111.75
2024-10-31,AMZN,112.92
2024-11-01,AMZN,114.57
2024-11-02,AMZN,114.73
2024-11-03,AMZN,116.65
2024-11-04,AMZN,116.57
2024-11-05,AMZN,115.79
2024-11-06,AMZN,114.32
2024-11-07,AMZN,113.88
2024-11-08,AMZN,115.84
2024-11-09,AMZN,117.96
2024-11-10,AMZN,116.45
2024-11-11,AMZN,116.14
2024-11-12,AMZN,117.95
2024-11-13,AMZN,120.17
2024-11-14,AMZN,118.57
2024-11-15,AMZN,116.81
2024-11-16,AMZN,117.9
2024-11-17,AMZN,117.29
2024-11-18,AMZN,118.38
2024-11-19,AMZN,116.21
2024-11-20,AMZN,117.71
2024-11-21,AMZN,118.36
2024-11-22,AMZN,117.83
2024-11-23,AMZN,116.75
2024-11-24,AMZN,118.39
2024-11-25,AMZN,117.76
2024-11-26,AMZN,118.62
2024-11-27,AMZN,119.88
2024-11-28,AMZN,119.32
2024-11-29,AMZN,119.93
2024-11-30,AMZN,120.39
2024-12-01,AMZN,120.79
2024-12-02,AMZN,118.72
2024-12-03,AMZN,121.04
2024-12-04,AMZN,119.62
2024-12-05,AMZN,118.69
2024-12-06,AMZN,119.7
2024-12-07,AMZN,121.27
2024-12-08,AMZN,121.07
2024-12-09,AMZN,121.48
2024-12-10,AMZN,119.74
2024-12-11,AMZN,119.17
2024-12-12,AMZN,117.05
2024-12-13,AMZN,115.95
2024-12-14,AMZN,114.77
2024-12-15,AMZN,116.82
2024-12-16,AMZN,115.62
2024-12-17,AMZN,113.75
2024-12-18,AMZN,112.46
2024-12-19,AMZN,110.81
2024-12-20,AMZN,112.86
2024-12-21,AMZN,110.89
2024-12-22,AMZN,109.19
2024-12-23,AMZN,107.6
2024-12-24,AMZN,108.79
2024-12-25,AMZN,109.37
2024-12-26,AMZN,111.27
2024-12-27,AMZN,113.06
2024-12-28,AMZN,114.3
2024-12-29,AMZN,113.28
2024-12-30,AMZN,113.25
2024-12-31,AMZN,111.96
2025-01-01,AMZN,110.68
2025-01-02,AMZN,109.47
2025-01-03,AMZN,107.38
2025-01-04,AMZN,109.43
2025-01-05,AMZN,108.24
2025-01-06,AMZN,106.7
2025-01-07,AMZN,104.69
2025-01-08,AMZN,103.01
2025-01-09,AMZN,102.68
2025-01-10,AMZN,101.39
2025-01-11,AMZN,102.49
2025-01-12,AMZN,104.43
2025-01-13,AMZN,103.0
2025-01-14,AMZN,103.96
2025-01-15,AMZN,104.25
2025-01-16,AMZN,104.93
